Transaction_ID,Amount,Transaction_Hour,Previous_Transaction_Amount,Transaction_Frequency,Account_Age,Is_New_Device,Is_International,Fraud
T05199,1469.26,9,1565.31,3,5,0,0,0
T05200,997.06,4,5446.72,0,9,0,0,0
T05201,1089.33,5,439.11,5,9,0,0,0
T05202,12214.27,7,273.61,7,3,0,0,1
T05203,3088.19,23,6.83,2,10,0,0,0
T05204,3794.1,6,942.2,3,7,0,0,0
T05205,11267.32,20,398.7,4,3,0,0,1
T05206,1420.6,17,621.11,1,4,0,0,0
T05207,4856.04,13,28.26,6,8,0,0,1
T05208,1710.3,14,644.32,3,1,0,0,0
T05209,6109.92,9,1011.33,4,4,0,0,0
T05210,597.76,20,80.19,2,4,0,0,0
T05211,8851.48,11,2340.62,2,3,0,0,0
T05212,740.66,6,2102.96,6,2,0,0,0
T05213,1184.56,6,255.18,5,8,0,0,0
T05214,4234.13,10,2259.73,5,6,0,1,0
T05215,1501.41,12,16526.39,3,2,1,0,0
T05216,2811.1,14,7227.03,2,8,1,1,0
T05217,1764.06,17,6.69,1,8,0,1,0
T05218,4068.69,6,3966.48,2,7,1,0,0
T05219,777.6,5,1090.86,3,8,0,0,0
T05220,180.71,22,164.42,2,9,1,0,0
T05221,1069.72,10,877.38,7,3,0,0,0
T05222,1929.12,7,970.55,2,2,1,1,0
T05223,551.84,19,1851.88,3,7,0,0,0
T05224,1314.57,0,2705.01,2,2,1,0,0
T05225,1532.39,7,3456.31,2,3,1,0,1
T05226,177.31,7,705.59,2,6,0,0,0
T05227,2626.22,18,970.67,3,9,0,0,0
T05228,6471.39,2,921.8,2,9,0,0,1
T05229,493.71,4,1126.43,5,10,0,0,1
T05230,2732.48,2,19939.42,2,2,0,0,0
T05231,3278.54,14,3762.06,3,1,0,0,0
T05232,1630.74,13,9221.25,5,6,1,0,0
T05233,3622.91,20,2953.17,2,7,1,0,0
T05234,1586.62,14,1303.33,5,8,0,0,0
T05235,2107.4,23,1234.69,4,4,0,0,0
T05236,22.14,16,1676.42,7,7,0,0,0
T05237,3530.24,17,1348.36,3,9,0,0,0
T05238,3248.3,1,4405.4,4,1,0,0,0
T05239,117.47,11,1563.73,2,3,0,0,0
T05240,1377.79,15,876.07,4,5,0,0,0
T05241,11594.25,3,3727.59,1,7,0,0,1
T05242,1637.99,1,4817.58,4,5,0,0,0
T05243,2091.14,13,1363.67,2,1,0,0,0
T05244,7221.51,10,2755.11,2,1,0,0,0
T05245,3789.7,12,151.51,1,1,0,0,0
T05246,2617.32,6,1884.71,5,8,0,0,0
T05247,4795.56,9,115.06,3,7,0,0,0
T05248,5993.39,23,74.06,3,3,0,0,1
T05249,1831.32,0,2372.84,2,4,0,0,1
T05250,1933.69,20,903.63,2,8,0,0,0
T05251,1463.53,3,3392.2,1,7,0,0,0
T05252,10207.15,17,5660.4,3,7,1,1,0
T05253,3583.71,5,375.29,2,6,0,0,0
T05254,260.67,1,3223.13,1,9,0,0,1
T05255,5962.44,2,1806.54,0,6,0,1,1
T05256,1965.01,13,297.29,1,1,0,0,0
T05257,213.7,7,2635.96,2,5,0,0,0
T05258,2393.64,15,2350.61,3,8,0,0,0
T05259,1619.55,18,1812.33,1,6,0,0,0
T05260,6305.05,17,6525.2,3,5,0,0,0
T05261,684.45,5,1840.55,4,9,0,0,0
T05262,5254.12,13,11645.14,7,7,0,0,0
T05263,2447.22,2,1779.44,6,7,0,0,0
T05264,168.47,15,307.83,3,1,0,0,0
T05265,10710.12,0,1589.42,4,2,0,1,1
T05266,2156.1,11,503.24,2,10,0,0,0
T05267,1031.18,13,2272.88,5,5,0,0,0
T05268,1901.28,18,2953.35,4,3,0,0,0
T05269,5852.78,21,1579.83,4,8,0,0,0
T05270,1091.11,18,257.03,5,4,0,0,1
T05271,642.09,8,1580.8,6,7,0,0,0
T05272,414.59,6,212.41,2,5,0,0,0
T05273,1060.86,13,2865.25,3,6,0,0,0
T05274,4543.04,4,3906.01,1,7,0,0,0
T05275,1913.85,17,8200.57,3,8,0,0,0
T05276,774.3,8,402.78,0,3,1,1,0
T05277,545.23,20,1900.46,3,3,0,0,0
T05278,1213.68,6,2095.65,1,2,0,0,0
T05279,8436.45,8,6392.94,1,6,0,1,1
T05280,1260.34,3,2467.3,4,2,0,0,0
T05281,13299.73,16,393.13,6,1,0,0,1
T05282,1992.11,11,1433.31,4,1,0,0,0
T05283,592.3,5,2658.81,4,9,0,0,0
T05284,6653.08,17,3012.3,2,1,0,1,0
T05285,1850.53,7,4970.79,1,7,0,1,0
T05286,3710.23,20,497.67,6,5,0,0,0
T05287,12351.9,14,7567.65,2,6,1,0,0
T05288,154.43,2,152.4,1,10,0,0,0
T05289,305.08,1,10301.02,0,9,1,1,1
T05290,3823.79,23,4875.72,6,3,0,0,0
T05291,993.13,22,2699.03,1,6,0,0,0
T05292,611.13,8,3320.02,3,7,0,1,0
T05293,120.47,7,188.67,2,2,0,0,0
T05294,66.27,3,105.91,1,6,0,0,1
T05295,4468.11,1,268.31,2,6,0,0,0
T05296,433.11,13,228.53,3,5,1,0,1
T05297,1891.76,1,1981.76,3,7,0,0,1
T05298,2793.43,1,606.59,2,9,0,0,1
T05299,1677.69,21,4918.96,4,7,0,0,0
T05300,82.44,6,1475.34,0,2,0,0,0
T05301,4590.52,11,2972.8,1,4,0,1,0
T05302,31.71,5,2645.16,2,1,0,0,0
T05303,4305.07,17,963.62,3,2,0,0,0
T05304,6713.33,3,696.53,2,9,0,0,1
T05305,1701.34,18,1048.11,3,7,1,0,0
T05306,2300.66,12,3982.17,4,8,0,1,0
T05307,1944.43,19,2206.4,1,8,0,0,0
T05308,1479.0,20,731.03,5,2,0,1,1
T05309,6552.39,22,4257.26,6,5,1,0,0
T05310,6731.07,1,140.79,4,1,0,0,1
T05311,1227.59,7,3003.14,5,9,0,1,0
T05312,2864.08,18,1445.54,1,5,0,0,0
T05313,7848.09,8,3285.31,8,1,0,0,1
T05314,9815.13,3,6559.09,4,7,1,0,0
T05315,2133.68,15,3466.08,3,9,1,0,0
T05316,1808.96,18,1458.34,4,1,0,0,0
T05317,980.08,9,409.17,3,1,1,0,0
T05318,9573.19,5,4104.27,4,1,0,1,0
T05319,462.3,15,1543.73,7,7,0,0,0
T05320,2601.28,9,195.75,3,10,0,0,0
T05321,996.16,12,3173.99,4,3,1,0,0
T05322,981.38,8,862.76,6,9,0,1,0
T05323,1557.42,6,125.31,6,9,1,0,0
T05324,20158.69,3,5826.2,6,7,0,0,1
T05325,169.6,18,1649.77,3,3,0,0,0
T05326,2592.1,3,824.6,2,10,0,0,0
T05327,258.54,18,3150.36,3,8,0,0,0
T05328,503.56,18,5426.75,4,6,0,0,0
T05329,1737.12,11,0.77,4,4,1,0,0
T05330,2142.87,12,2910.7,3,8,0,1,0
T05331,898.42,3,3641.92,1,3,0,0,0
T05332,1141.4,9,589.08,3,1,1,0,1
T05333,272.95,20,1681.52,6,4,0,0,0
T05334,1083.86,6,233.82,5,9,0,0,0
T05335,10193.87,4,3433.44,2,7,0,0,1
T05336,8685.35,16,4700.76,4,1,0,1,0
T05337,1223.36,17,286.25,0,1,0,1,1
T05338,2537.87,10,4238.31,7,1,1,0,0
T05339,7210.38,14,3691.32,4,6,0,1,1
T05340,18.61,20,1065.11,2,10,0,0,0
T05341,4993.01,21,2930.29,0,10,1,1,1
T05342,8890.93,6,0.12,2,9,1,0,0
T05343,287.31,17,6713.19,1,3,0,0,0
T05344,528.23,5,1998.4,3,3,0,1,0
T05345,9713.13,17,2421.19,5,7,0,0,0
T05346,2313.59,15,2731.52,2,6,1,0,1
T05347,42.9,1,2060.24,4,9,0,0,0
T05348,893.73,18,4858.15,3,3,0,0,0
T05349,1793.2,0,2352.11,3,7,0,0,0
T05350,3541.83,10,5958.4,7,7,1,1,0
T05351,3963.32,19,2182.67,4,9,0,0,0
T05352,16159.16,4,469.21,3,6,0,0,1
T05353,1016.97,15,6120.84,2,9,0,0,0
T05354,2318.0,22,2861.33,3,6,0,0,0
T05355,2286.36,0,3003.6,2,2,0,0,1
T05356,1560.84,18,10580.87,1,6,0,0,0
T05357,555.96,13,195.44,4,5,0,0,0
T05358,11376.93,2,1399.13,2,6,0,0,1
T05359,5758.45,1,683.12,3,9,0,0,0
T05360,2069.46,23,2488.51,1,6,0,1,0
T05361,2773.31,4,4110.22,1,5,0,0,0
T05362,773.44,16,8476.44,2,5,0,0,0
T05363,2354.39,17,1515.57,1,3,0,0,0
T05364,3562.04,0,3857.0,3,5,1,0,0
T05365,2171.85,14,6223.84,0,5,1,0,0
T05366,13902.31,21,2874.7,4,10,0,1,1
T05367,2835.16,8,695.1,6,3,0,1,1
T05368,1390.75,22,2340.3,5,7,1,1,1
T05369,4437.23,4,8762.4,2,8,0,0,1
T05370,560.66,12,10965.86,4,7,0,0,0
T05371,1456.04,18,2570.57,0,2,0,1,0
T05372,1278.35,23,5450.65,1,7,0,1,0
T05373,1695.88,9,558.95,2,1,0,0,0
T05374,4566.75,19,706.17,5,3,0,0,0
T05375,1985.95,20,7638.05,2,10,0,0,0
T05376,4739.85,13,363.24,3,4,0,0,0
T05377,2577.53,21,530.22,5,6,0,1,0
T05378,1255.97,20,1364.18,2,9,0,0,0
T05379,4981.86,11,2226.46,1,9,0,1,0
T05380,816.57,10,2314.7,1,6,0,0,0
T05381,762.29,22,863.19,3,9,0,1,1
T05382,2106.58,6,6333.58,3,6,0,0,0
T05383,906.76,16,6165.7,5,7,0,0,0
T05384,27.39,17,1244.23,1,6,1,0,0
T05385,3134.91,6,1424.19,2,3,0,0,0
T05386,2146.75,23,3030.83,3,1,0,0,1
T05387,1769.16,19,2719.15,0,4,0,0,0
T05388,10230.88,5,1204.37,5,1,0,1,1
T05389,2540.29,10,1337.13,2,10,0,0,0
T05390,5972.79,11,1069.43,5,1,0,0,0
T05391,450.55,15,670.96,2,5,1,0,0
T05392,2526.38,18,1531.86,5,8,0,0,0
T05393,6074.4,22,2899.36,4,1,0,0,0
T05394,2624.77,18,3386.67,3,5,0,0,0
T05395,3797.7,10,3772.55,2,8,1,0,0
T05396,1395.85,15,1173.94,2,3,0,0,0
T05397,291.02,22,3616.56,4,6,1,0,1
T05398,1836.92,11,16.34,3,7,0,0,0
T05399,1505.0,7,1620.67,5,10,0,0,0
T05400,6053.58,2,3948.54,1,8,0,1,1
T05401,839.12,1,2485.93,3,3,0,0,0
T05402,10209.68,5,1606.44,1,1,0,0,1
T05403,9520.14,15,2586.57,3,10,0,0,0
T05404,853.59,19,5936.44,4,8,1,0,0
T05405,1283.37,23,2088.98,5,4,0,0,0
T05406,6777.31,14,4020.92,7,2,0,0,0
T05407,10199.59,13,9874.67,2,1,0,0,1
T05408,1757.94,1,3056.77,4,6,0,0,0
T05409,1161.39,19,2129.34,0,1,0,0,0
T05410,2240.24,17,95.52,3,6,0,0,1
T05411,3492.04,13,1172.92,1,8,1,0,0
T05412,958.45,17,2083.57,2,3,1,0,0
T05413,4000.8,1,3988.92,2,6,0,0,0
T05414,159.12,0,1441.1,3,6,0,1,0
T05415,151.65,19,8050.83,1,5,0,0,0
T05416,1464.69,1,792.93,1,3,0,1,0
T05417,1308.42,8,3411.99,3,6,0,0,0
T05418,1137.78,8,1357.65,1,1,0,0,0
T05419,2026.04,15,1663.77,2,4,0,0,0
T05420,1160.23,10,4055.07,4,8,1,1,0
T05421,640.54,22,878.21,1,6,0,1,0
T05422,1110.89,5,254.56,1,4,0,1,1
T05423,11055.17,11,1836.25,3,6,0,0,0
T05424,1588.57,2,1881.15,2,1,0,0,1
T05425,1764.81,11,3988.44,1,3,0,0,0
T05426,2577.92,22,8630.11,1,7,0,0,0
T05427,12284.37,0,142.22,1,1,0,0,1
T05428,829.64,8,2239.32,2,2,0,0,0
T05429,3430.35,19,2858.59,1,3,1,0,0
T05430,3776.18,21,10636.52,4,4,0,0,0
T05431,2804.31,5,7143.85,1,6,0,0,0
T05432,278.25,10,3115.9,4,9,1,0,0
T05433,3389.12,2,1844.26,5,1,0,0,1
T05434,198.72,3,440.42,3,4,0,0,1
T05435,2720.08,9,1211.99,5,4,0,0,0
T05436,4036.39,18,2199.43,1,6,0,0,0
T05437,710.85,5,3229.28,5,1,0,0,0
T05438,5528.31,0,2522.38,3,9,0,0,0
T05439,92.47,7,3130.48,3,1,1,0,0
T05440,5570.1,7,1401.58,4,10,0,0,1
T05441,1850.39,5,3251.46,2,1,0,0,0
T05442,736.12,16,387.96,3,3,0,0,0
T05443,430.84,18,443.59,2,1,0,0,0
T05444,9192.49,0,444.33,4,4,0,0,0
T05445,226.32,14,5537.92,3,7,0,0,0
T05446,666.03,12,197.7,1,9,1,0,0
T05447,1282.31,20,4042.52,3,4,0,0,0
T05448,2904.61,2,665.03,4,6,0,0,1
T05449,2361.06,1,1579.8,0,2,0,0,0
T05450,402.8,2,6191.05,3,7,1,0,0
T05451,1026.32,8,2204.34,2,8,1,0,1
T05452,818.39,15,589.68,3,3,0,0,0
T05453,720.65,23,835.5,1,1,0,0,0
T05454,1588.72,12,6328.32,1,2,0,0,0
T05455,3652.51,18,1392.8,4,2,0,0,0
T05456,735.6,17,2210.68,3,6,0,1,0
T05457,1370.33,20,1540.15,5,7,0,0,0
T05458,1487.4,11,1188.8,2,5,0,0,0
T05459,11246.72,11,631.69,3,10,0,0,0
T05460,9281.12,0,2897.43,2,1,0,0,1
T05461,4830.38,19,3166.77,1,5,1,0,1
T05462,829.87,7,803.56,3,8,1,0,1
T05463,211.39,16,3889.87,1,10,1,0,1
T05464,1143.36,20,4819.55,2,2,0,1,0
T05465,930.99,19,6335.51,3,8,1,0,1
T05466,2115.21,21,439.49,3,6,1,0,0
T05467,4511.56,6,905.74,2,1,0,1,1
T05468,5862.62,8,4921.6,4,10,0,0,1
T05469,5590.36,16,553.3,1,9,0,1,1
T05470,1337.34,9,8.69,2,8,0,0,0
T05471,3486.9,3,5116.51,4,5,1,0,1
T05472,1125.54,21,987.98,1,4,0,1,0
T05473,188.52,6,1338.21,3,1,0,0,0
T05474,3627.61,6,1477.98,4,2,0,1,0
T05475,29.63,7,4714.21,4,5,0,0,0
T05476,1578.74,23,1030.82,3,5,0,0,0
T05477,1198.65,23,5570.55,2,8,0,0,0
T05478,3546.41,7,2398.9,3,5,1,0,0
T05479,4360.45,15,1873.17,1,5,0,0,0
T05480,1087.62,11,984.88,0,3,0,0,0
T05481,5007.99,14,698.33,4,7,1,0,1
T05482,1044.07,7,2445.8,2,6,0,0,0
T05483,1773.54,21,1480.51,1,5,0,0,0
T05484,3895.05,8,6034.24,0,2,1,0,0
T05485,3541.94,2,1691.41,1,4,0,0,0
T05486,13114.68,21,1792.55,3,3,0,0,1
T05487,765.3,20,1347.73,4,7,1,0,0
T05488,3256.95,15,3892.86,2,9,0,0,0
T05489,2822.38,14,1382.76,2,3,0,0,0
T05490,7398.79,23,784.52,1,7,1,0,0
T05491,510.1,3,4951.81,6,9,0,0,0
T05492,4180.54,19,2270.98,1,5,0,1,0
T05493,2519.86,15,2238.22,2,8,0,1,0
T05494,963.37,9,2359.3,3,8,0,0,0
T05495,1929.84,10,3172.08,6,7,0,0,0
T05496,1218.39,4,938.8,2,1,0,0,0
T05497,2597.6,10,86.08,3,5,0,0,0
T05498,6594.69,12,4159.64,1,10,0,0,0
T05499,2527.07,14,345.01,1,9,0,1,1
T05500,2996.75,5,3198.71,1,9,0,0,0
T05501,2194.09,15,214.75,4,6,0,0,0
T05502,157.56,14,1176.24,9,8,0,0,1
T05503,795.25,10,162.75,5,4,0,0,0
T05504,2031.83,19,1846.48,3,9,0,0,0
T05505,1114.21,1,2647.05,2,2,0,0,0
T05506,601.81,1,470.14,4,2,0,1,0
T05507,2104.34,11,1161.56,4,7,0,0,0
T05508,1169.41,15,6656.72,1,4,0,0,0
T05509,895.65,18,1460.23,4,4,0,0,0
T05510,1870.78,1,4055.59,2,2,0,0,0
T05511,429.13,16,6549.57,5,9,0,1,0
T05512,7882.69,13,9157.62,4,2,0,0,0
T05513,6068.1,23,5714.86,3,9,0,0,0
T05514,3689.11,15,954.64,1,5,1,0,0
T05515,336.87,4,8213.4,1,5,0,0,1
T05516,4486.68,9,4183.54,5,7,0,0,0
T05517,4950.11,16,4537.71,1,5,0,1,0
T05518,4380.01,12,38.22,5,6,0,0,0
T05519,363.0,15,7710.8,3,3,0,0,0
T05520,3097.7,8,3763.71,3,3,0,0,0
T05521,5393.18,23,3652.19,5,3,0,0,0
T05522,2583.66,3,212.6,4,1,0,0,0
T05523,3118.83,23,661.77,3,3,0,1,0
T05524,1839.48,15,8192.7,2,4,1,0,1
T05525,2256.83,22,1736.26,2,6,0,0,0
T05526,104.94,10,1268.16,2,4,0,0,0
T05527,3056.32,6,4580.53,5,3,0,0,0
T05528,254.87,16,228.48,3,8,1,0,0
T05529,1712.87,21,1348.67,0,5,0,1,1
T05530,1038.71,12,1177.81,1,3,0,0,0
T05531,2365.2,3,1076.39,2,4,0,0,1
T05532,429.59,13,919.31,4,4,0,0,0
T05533,3529.5,9,589.54,1,3,0,0,0
T05534,4754.4,9,474.61,0,9,0,0,1
T05535,535.06,9,2556.95,4,4,0,0,0
T05536,330.49,11,6295.48,4,8,0,0,0
T05537,471.77,1,1777.52,2,9,0,0,0
T05538,6289.83,22,884.46,2,7,0,0,0
T05539,2253.53,8,433.39,1,3,0,0,1
T05540,1889.17,4,4432.0,2,1,0,0,0
T05541,338.54,7,8893.93,6,9,0,0,0
T05542,3145.66,20,1073.71,1,4,0,0,0
T05543,6074.85,13,859.57,2,3,0,0,0
T05544,5284.03,6,2300.08,3,7,0,0,0
T05545,2950.94,6,3732.8,2,10,1,1,1
T05546,234.79,8,1519.27,4,9,0,0,0
T05547,357.69,2,2486.12,6,7,0,1,0
T05548,151.7,13,3151.79,7,9,0,0,0
T05549,893.11,16,8084.48,2,7,0,0,0
T05550,437.37,17,450.92,3,8,1,0,0
T05551,903.51,11,14863.83,9,8,1,1,0
T05552,1458.68,21,1244.6,3,8,1,0,0
T05553,8593.21,13,3211.15,4,2,0,0,0
T05554,2827.72,12,2124.0,2,2,0,0,0
T05555,5404.95,13,1667.08,5,2,1,0,1
T05556,3717.26,8,2993.94,4,7,0,0,0
T05557,358.05,18,1259.43,1,8,0,0,0
T05558,3994.51,1,337.0,4,10,0,0,1
T05559,965.16,10,1677.94,4,1,0,1,1
T05560,3057.53,16,1844.92,3,8,0,0,0
T05561,1250.92,1,563.81,1,8,0,0,0
T05562,18188.58,18,6857.36,5,5,1,0,0
T05563,917.75,6,645.23,4,3,0,0,0
T05564,981.89,17,1315.81,3,1,0,0,0
T05565,8006.73,12,420.84,6,4,0,0,0
T05566,74.86,4,1918.58,2,7,0,0,0
T05567,3578.99,17,919.11,4,7,0,1,0
T05568,3876.52,22,1679.8,5,5,0,0,0
T05569,5430.6,23,636.0,1,6,0,0,0
T05570,11000.1,23,138.19,0,9,0,1,0
T05571,11139.75,15,3776.55,6,7,0,1,0
T05572,202.51,14,2561.68,4,2,0,0,0
T05573,5175.21,7,1041.59,4,2,0,0,1
T05574,3118.0,14,121.65,4,2,0,1,0
T05575,3126.77,0,5016.87,1,2,1,0,1
T05576,412.1,16,465.21,2,5,0,0,0
T05577,3151.07,14,6674.8,5,10,1,1,0
T05578,12133.68,13,1628.07,5,5,1,0,1
T05579,7285.08,13,1040.25,3,8,0,0,0
T05580,1734.8,9,3384.66,6,5,0,0,0
T05581,122.3,1,5235.67,3,8,0,1,0
T05582,1349.63,5,1157.92,4,6,0,0,0
T05583,5252.84,16,1307.85,0,10,0,0,0
T05584,3626.95,4,1419.19,1,4,0,0,0
T05585,1844.91,4,6387.99,2,10,0,0,0
T05586,170.03,14,2948.72,2,4,0,0,0
T05587,1670.06,14,711.37,7,3,0,0,0
T05588,1899.12,19,511.42,3,9,0,1,0
T05589,7916.5,10,654.61,3,5,0,0,0
T05590,3074.02,4,764.83,2,8,0,1,1
T05591,1120.39,0,654.01,6,4,1,0,1
T05592,2235.33,10,2686.07,2,3,0,0,0
T05593,205.01,10,308.06,5,6,0,0,0
T05594,10788.16,5,1224.94,2,6,0,0,1
T05595,1339.14,22,2452.43,4,6,0,0,0
T05596,1949.5,7,859.26,5,2,0,0,0
T05597,1316.84,1,168.76,2,6,1,0,0
T05598,3441.94,14,213.42,3,5,0,1,0
T05599,3256.19,22,336.59,1,5,1,0,1
T05600,3769.19,21,4517.33,3,3,0,0,0
T05601,936.51,8,2681.36,3,5,0,0,0
T05602,1137.94,14,166.75,2,10,0,0,0
T05603,401.46,7,1240.13,3,1,0,0,0
T05604,3197.07,15,816.35,0,1,1,1,1
T05605,121.83,13,2157.11,2,7,0,0,0
T05606,2731.54,14,1849.58,6,10,1,0,1
T05607,6113.65,19,1640.23,1,7,0,0,0
T05608,6644.61,12,944.06,3,9,1,0,0
T05609,1788.27,8,370.67,4,9,0,0,0
T05610,1844.69,0,3390.64,3,7,0,0,0
T05611,240.28,5,5297.68,1,10,1,0,1
T05612,3332.95,7,7212.76,3,9,0,0,0
T05613,5165.46,19,151.02,0,10,0,1,1
T05614,841.74,17,3366.81,4,9,0,0,0
T05615,1640.92,17,3241.17,2,3,0,0,0
T05616,5476.06,16,7348.83,2,4,0,0,0
T05617,6289.65,20,728.94,2,1,0,0,0
T05618,835.89,15,3388.72,2,2,1,1,0
T05619,2399.33,12,140.44,5,8,0,0,1
T05620,641.41,21,2494.06,3,9,0,0,0
T05621,322.35,3,1080.22,3,9,0,0,1
T05622,7261.42,3,3662.36,2,9,0,0,0
T05623,5152.87,20,4974.99,2,1,0,0,0
T05624,4281.79,13,1134.62,0,8,0,0,0
T05625,149.99,4,1864.19,3,5,0,0,0
T05626,5568.49,15,312.22,4,3,0,0,1
T05627,1729.0,13,1348.52,4,6,1,0,1
T05628,1257.45,13,1118.85,3,4,0,0,0
T05629,2372.12,13,505.67,3,1,1,0,1
T05630,287.4,23,5622.1,1,3,0,0,0
T05631,4239.72,13,400.68,4,2,0,0,0
T05632,2619.95,18,2524.71,3,1,0,0,1
T05633,619.56,2,5521.43,3,10,0,1,1
T05634,625.62,16,6075.15,4,9,0,0,0
T05635,610.94,13,3940.49,3,3,0,0,0
T05636,176.07,9,484.39,3,1,0,1,0
T05637,2658.73,12,4251.57,4,3,1,1,0
T05638,5504.28,21,809.36,1,1,0,1,1
T05639,52.96,3,6390.41,1,1,1,0,1
T05640,150.74,10,3086.82,5,9,0,0,0
T05641,2551.3,14,3845.91,0,1,1,0,1
T05642,5136.0,14,222.17,6,5,0,0,0
T05643,1186.87,23,2185.26,2,5,1,0,1
T05644,1290.57,1,4302.91,4,1,0,0,0
T05645,2721.6,10,4943.84,1,9,0,1,1
T05646,961.5,1,72.62,8,5,0,0,1
T05647,80.91,22,6998.74,1,2,0,0,0
T05648,3986.66,4,110.76,7,7,0,0,0
T05649,2947.69,12,2383.16,1,9,1,1,1
T05650,2607.91,0,2955.43,0,4,1,0,1
T05651,4060.72,6,283.89,1,5,1,0,0
T05652,3373.92,6,123.01,5,9,0,0,1
T05653,691.57,9,3841.77,2,2,0,0,0
T05654,1303.82,5,1213.99,3,5,0,0,0
T05655,404.4,19,283.24,4,6,0,0,0
T05656,417.29,11,3595.74,5,3,0,0,0
T05657,3382.85,12,4728.89,3,10,0,0,0
T05658,5868.49,23,2213.11,2,9,0,0,0
T05659,9868.91,10,439.57,2,10,0,0,0
T05660,2969.38,17,38.35,2,8,0,0,1
T05661,610.4,1,3016.63,4,4,0,0,0
T05662,334.98,15,1997.05,2,5,0,0,0
T05663,5027.55,1,2630.26,5,8,0,0,0
T05664,2593.63,18,4194.09,4,10,0,0,0
T05665,2889.24,5,1423.91,2,10,0,0,0
T05666,4562.39,0,332.44,0,1,0,0,0
T05667,3644.87,10,7032.83,6,8,1,0,1
T05668,5395.6,17,1970.09,8,6,1,1,1
T05669,173.57,9,2388.19,3,7,0,0,0
T05670,4129.28,17,6773.06,2,4,0,0,0
T05671,5708.46,0,6705.36,2,6,0,0,0
T05672,1011.18,18,2122.13,2,10,0,0,0
T05673,3068.68,15,883.17,1,10,0,0,0
T05674,1131.34,6,14619.39,0,4,1,0,0
T05675,9508.19,14,2854.98,4,10,1,0,0
T05676,101.98,0,1312.47,3,10,0,0,1
T05677,2601.02,22,2051.52,2,2,1,0,0
T05678,546.38,20,1343.93,7,1,0,0,0
T05679,3736.68,8,5479.96,7,4,0,1,0
T05680,580.35,1,1646.86,0,7,0,0,0
T05681,805.14,16,4336.49,4,8,0,0,0
T05682,2045.86,23,4584.21,2,3,0,0,0
T05683,7389.49,9,4347.9,2,3,0,0,0
T05684,713.68,5,3202.03,5,5,0,0,0
T05685,467.3,4,4825.45,1,10,0,0,0
T05686,4268.59,7,1224.41,2,10,0,0,0
T05687,2083.16,7,304.47,3,7,0,0,0
T05688,7283.94,4,4620.1,2,4,0,0,0
T05689,475.63,11,1723.73,3,7,0,0,0
T05690,3114.76,6,340.63,3,2,0,0,0
T05691,795.33,12,306.3,3,1,0,0,1
T05692,511.51,12,433.63,4,6,0,0,0
T05693,3450.63,16,3475.49,0,4,0,0,0
T05694,2701.88,3,3102.08,1,7,0,0,1
T05695,4217.38,17,569.82,5,1,0,0,1
T05696,1110.86,9,4692.04,5,1,0,1,0
T05697,1782.47,2,825.76,3,5,0,1,0
T05698,1559.96,11,3937.42,5,1,0,0,0
T05699,12422.32,0,1677.51,3,2,0,0,1
T05700,1036.99,10,3287.71,3,3,0,0,0
T05701,1047.89,17,1200.69,3,1,1,0,0
T05702,1313.41,12,1065.98,6,8,0,0,0
T05703,2494.43,16,4602.79,3,2,0,0,0
T05704,872.35,7,89.85,6,2,0,0,0
T05705,7405.56,19,9196.03,1,8,0,0,0
T05706,926.45,18,2611.59,6,7,0,0,0
T05707,6784.78,16,1416.21,2,3,0,0,0
T05708,327.69,1,2472.52,3,5,0,0,1
T05709,3206.25,2,327.38,3,3,0,0,0
T05710,7125.0,2,1804.14,0,5,0,0,1
T05711,554.47,5,10515.23,4,9,0,0,0
T05712,10356.87,9,670.58,2,3,0,0,1
T05713,1809.28,23,3202.84,2,3,1,1,0
T05714,8740.53,21,1427.2,3,1,0,0,1
T05715,3388.64,17,2642.18,2,5,0,0,0
T05716,1076.83,17,573.18,4,3,0,0,0
T05717,625.88,13,1589.39,3,3,1,0,0
T05718,1086.08,15,9791.67,3,4,0,0,0
T05719,292.9,6,543.17,6,2,0,0,0
T05720,465.99,0,2529.56,7,2,1,0,1
T05721,331.66,16,2142.68,4,8,0,0,0
T05722,1649.45,22,2081.32,3,3,0,0,0
T05723,4762.71,4,2387.08,3,4,0,0,0
T05724,457.3,0,1744.08,5,2,0,0,0
T05725,418.89,20,42.69,3,5,1,0,0
T05726,3093.67,16,5758.88,0,9,0,0,0
T05727,658.89,9,4385.85,2,9,1,0,0
T05728,308.13,11,478.41,1,8,0,0,0
T05729,547.62,19,1332.99,1,9,0,0,0
T05730,7720.48,1,3680.16,3,9,0,1,0
T05731,5169.02,22,9787.86,4,9,0,0,0
T05732,1311.17,15,7546.84,2,10,0,0,0
T05733,3199.78,14,5740.49,2,2,0,0,0
T05734,2311.87,12,431.05,5,3,0,0,0
T05735,3391.46,17,6147.37,2,4,0,0,0
T05736,3443.45,19,5268.47,5,1,0,0,0
T05737,2972.51,21,1182.82,6,6,0,0,0
T05738,928.15,13,1254.35,1,2,0,0,0
T05739,119.36,17,1540.04,4,4,0,1,0
T05740,1824.03,1,2669.06,1,5,0,0,1
T05741,6648.5,1,755.59,2,4,0,1,1
T05742,2528.4,2,58.04,1,6,0,0,0
T05743,5358.36,4,380.63,5,10,0,0,0
T05744,14347.28,15,1450.06,2,10,1,0,0
T05745,536.0,21,828.22,3,6,0,1,0
T05746,3530.8,14,3615.29,5,9,0,1,0
